sampleId,geneSymbol,expressionLevel
ESP003-102_DE_Tumor,STC1,-4.363646
ESP003-102_DE_Tumor,IL2RB,-2.735996
ESP003-102_DE_Tumor,LILRB4,0.433425
ESP003-102_DE_Tumor,SOX2,-3.328932
ESP003-102_DE_Tumor,HCK,-0.627999
ESP003-102_DE_Tumor,WNT2B,-3.747702
ESP003-102_DE_Tumor,IL1B,-2.758339
ESP003-102_DE_Tumor,TLR1,-2.064958
ESP003-102_DE_Tumor,NKp44(NCR2),0.817342
ESP003-102_DE_Tumor,CCL22,-0.997309
ESP003-102_DE_Tumor,ICAM2,-2.203873
ESP003-102_DE_Tumor,MAP3K12,-3.686739
ESP003-102_DE_Tumor,JAG1,1.107778
ESP003-102_DE_Tumor,CCL3/L1,-2.683995
ESP003-102_DE_Tumor,SOCS1,-0.679451
ESP003-102_DE_Tumor,BCL2,-1.29732
ESP003-102_DE_Tumor,MAP3K8,0.009824
ESP003-102_DE_Tumor,MMP1,-4.129897
ESP003-102_DE_Tumor,CMKLR1,-0.015218
ESP003-102_DE_Tumor,MAF,7.755194
ESP003-102_DE_Tumor,NKG2A(KLRC1),2.412889
ESP003-102_DE_Tumor,TNFRSF17,-4.733704
ESP003-102_DE_Tumor,TLR8,-2.518862
ESP003-102_DE_Tumor,TPM1,0.987621
ESP003-102_DE_Tumor,CXorf36,-1.738684
ESP003-102_DE_Tumor,NLRP3,-4.905879
ESP003-102_DE_Tumor,DEFB134,-6.52238
ESP003-102_DE_Tumor,HLA-DQA2,-0.653514
ESP003-102_DE_Tumor,IGHM,5.54154
ESP003-102_DE_Tumor,CX3CR1,-2.354532
ESP003-102_DE_Tumor,APLNR,-3.514267
ESP003-102_DE_Tumor,MXI1,-1.751734
ESP003-102_DE_Tumor,FZD9,-4.449944
ESP003-102_DE_Tumor,COL4A5,-2.496786
ESP003-102_DE_Tumor,FCAR,-4.802043
ESP003-102_DE_Tumor,BRCA2,-2.405359
ESP003-102_DE_Tumor,SFRP4,-3.34442
ESP003-102_DE_Tumor,TLR3,-0.112591
ESP003-102_DE_Tumor,IL2RG,-0.875069
ESP003-102_DE_Tumor,CD84,0.41636
ESP003-102_DE_Tumor,HLA-DPA1,2.185715
ESP003-102_DE_Tumor,RBL2,0.94689
ESP003-102_DE_Tumor,CCL18,2.091556
ESP003-102_DE_Tumor,IRF3,-0.126753
ESP003-102_DE_Tumor,TNFRSF8,-3.983635
ESP003-102_DE_Tumor,KIR3DL2,-6.81928
ESP003-102_DE_Tumor,TNFSF13,-2.137433
ESP003-102_DE_Tumor,CLECL1,-3.379455
ESP003-102_DE_Tumor,TNFRSF10B,-0.379645
ESP003-102_DE_Tumor,MAGEC2,-6.183403
ESP003-102_DE_Tumor,CDKN2A,-3.520234
ESP003-102_DE_Tumor,ADM,0.308091
ESP003-102_DE_Tumor,PNOC,-4.857908
ESP003-102_DE_Tumor,CD247,-0.596234
ESP003-102_DE_Tumor,PTPRC,1.465492
ESP003-102_DE_Tumor,OAS3,-0.345797
ESP003-102_DE_Tumor,LAG3,-2.460839
ESP003-102_DE_Tumor,FOSL1,-1.487434
ESP003-102_DE_Tumor,EOMES,-3.308618
ESP003-102_DE_Tumor,IL10RA,-0.240203
ESP003-102_DE_Tumor,WDR76,-2.846292
ESP003-102_DE_Tumor,GPC4,-3.892779
ESP003-102_DE_Tumor,GTSF1,2.721216
ESP003-102_DE_Tumor,SLAMF7,-3.036649
ESP003-102_DE_Tumor,RSAD2,-2.080137
ESP003-102_DE_Tumor,TLR5,-2.527258
ESP003-102_DE_Tumor,VEGFA,0.108941
ESP003-102_DE_Tumor,ULBP3,2.382533
ESP003-102_DE_Tumor,COL5A1,0.65088
ESP003-102_DE_Tumor,CD3D,2.150076
ESP003-102_DE_Tumor,FBP1,-0.874983
ESP003-102_DE_Tumor,ERO1A,1.295521
ESP003-102_DE_Tumor,CCL21,1.568441
ESP003-102_DE_Tumor,E2F3,-1.363322
ESP003-102_DE_Tumor,LDHA,4.259531
ESP003-102_DE_Tumor,MS4A1,-4.091789
ESP003-102_DE_Tumor,CD69,-1.058395
ESP003-102_DE_Tumor,SERPINB5,1.516119
ESP003-102_DE_Tumor,FAP,-1.730851
ESP003-102_DE_Tumor,ITGA2,-0.936337
ESP003-102_DE_Tumor,SIGLEC5,-4.802607
ESP003-102_DE_Tumor,SIRPB2,-2.130086
ESP003-102_DE_Tumor,EPM2AIP1,-0.405285
ESP003-102_DE_Tumor,FGF18,-4.349896
ESP003-102_DE_Tumor,HRAS,0.643698
ESP003-102_DE_Tumor,CCND1,1.010205
ESP003-102_DE_Tumor,LAMB3,-0.2767
ESP003-102_DE_Tumor,IL26,5.208324
ESP003-102_DE_Tumor,ID4,-0.388252
ESP003-102_DE_Tumor,ITK,6.458113
ESP003-102_DE_Tumor,CCL4,-2.850611
ESP003-102_DE_Tumor,GZMH,-3.067645
ESP003-102_DE_Tumor,API5,1.865532
ESP003-102_DE_Tumor,PTGER4,-0.41333
ESP003-102_DE_Tumor,ITGB8,-0.885982
ESP003-102_DE_Tumor,TNKS,-0.871149
ESP003-102_DE_Tumor,CEACAM1,4.739595
ESP003-102_DE_Tumor,B2M,6.462423
ESP003-102_DE_Tumor,TP53,0.817379
ESP003-102_DE_Tumor,MAGEB2,-3.254805
ESP003-102_DE_Tumor,LYZ,5.333726
ESP003-102_DE_Tumor,NCAM1,-3.006662
ESP003-102_DE_Tumor,TCL1A,-2.328157
ESP003-102_DE_Tumor,HDC,-3.257298
ESP003-102_DE_Tumor,CD27,-0.77499
ESP003-102_DE_Tumor,SBNO2,1.958312
ESP003-102_DE_Tumor,PECAM1,0.487392
ESP003-102_DE_Tumor,SERPINH1,-0.43167
ESP003-102_DE_Tumor,SPP1,-4.278171
ESP003-102_DE_Tumor,EGFR,-0.053807
ESP003-102_DE_Tumor,CASP8,-0.484456
ESP003-102_DE_Tumor,CCNA1,-5.530535
ESP003-102_DE_Tumor,TNFAIP3,-1.283427
ESP003-102_DE_Tumor,CDC25C,-3.969215
ESP003-102_DE_Tumor,CXCR6,-1.334902
ESP003-102_DE_Tumor,DLL1,-2.003406
ESP003-102_DE_Tumor,OAS1,0.690387
ESP003-102_DE_Tumor,HLA-DQB1,2.807447
ESP003-102_DE_Tumor,ROBO4,-4.686638
ESP003-102_DE_Tumor,NFKB1,0.449562
ESP003-102_DE_Tumor,IFI27,4.519074
ESP003-102_DE_Tumor,ULBP1,2.10592
ESP003-102_DE_Tumor,HLA-DMB,0.038164
ESP003-102_DE_Tumor,CDKN1C,-1.639932
ESP003-102_DE_Tumor,CEP55,-0.193277
ESP003-102_DE_Tumor,ARG1,2.607862
ESP003-102_DE_Tumor,PLOD2,-3.642918
ESP003-102_DE_Tumor,LAIR1,-0.592938
ESP003-102_DE_Tumor,SHC2,-2.768078
ESP003-102_DE_Tumor,STAT3,2.299905
ESP003-102_DE_Tumor,CCL17,8.482772
ESP003-102_DE_Tumor,CD45RO,1.202657
ESP003-102_DE_Tumor,CD2,0.865491
ESP003-102_DE_Tumor,IL7R,-0.532063
ESP003-102_DE_Tumor,FLNB,0.6322
ESP003-102_DE_Tumor,PSMB5,1.727563
ESP003-102_DE_Tumor,SLC1A5,0.340019
ESP003-102_DE_Tumor,RICTOR,0.458963
ESP003-102_DE_Tumor,ZAP70,0.647985
ESP003-102_DE_Tumor,TNFAIP6,-2.078457
ESP003-102_DE_Tumor,BTLA,-1.218418
ESP003-102_DE_Tumor,RELA,-0.159474
ESP003-102_DE_Tumor,STAT5B,5.910456
ESP003-102_DE_Tumor,MMP7,-1.958079
ESP003-102_DE_Tumor,TCF3,-0.965907
ESP003-102_DE_Tumor,IRF8,0.384573
ESP003-102_DE_Tumor,NOS2,-4.886735
ESP003-102_DE_Tumor,A2M,0.689312
ESP003-102_DE_Tumor,CCL20,-1.423231
ESP003-102_DE_Tumor,MKI67,0.484367
ESP003-102_DE_Tumor,IFNGR1,2.133601
ESP003-102_DE_Tumor,INHBA,-3.611337
ESP003-102_DE_Tumor,WNT5B,-4.199791
ESP003-102_DE_Tumor,CXCL5,-5.303244
ESP003-102_DE_Tumor,SOX10,-3.08774
ESP003-102_DE_Tumor,EGR1,1.006556
ESP003-102_DE_Tumor,STAT4,-2.11617
ESP003-102_DE_Tumor,IFIT3,-1.381098
ESP003-102_DE_Tumor,GMIP,-2.591346
ESP003-102_DE_Tumor,ARNT2,-3.991133
ESP003-102_DE_Tumor,UBE2C,-0.276417
ESP003-102_DE_Tumor,IKZF1,8.245163
ESP003-102_DE_Tumor,CHUK,0.429142
ESP003-102_DE_Tumor,T3JAM,6.225246
ESP003-102_DE_Tumor,GHR,-2.314049
ESP003-102_DE_Tumor,TPI1,3.294646
ESP003-102_DE_Tumor,HAVCR2,-2.374208
ESP003-102_DE_Tumor,GOT2,-1.010637
ESP003-102_DE_Tumor,PIK3CA,-0.487624
ESP003-102_DE_Tumor,TNFSF9,-4.40197
ESP003-102_DE_Tumor,IDO1,-0.155482
ESP003-102_DE_Tumor,APOE,2.721943
ESP003-102_DE_Tumor,AICDA,0.740386
ESP003-102_DE_Tumor,LILRB2,-0.402129
ESP003-102_DE_Tumor,PARP4,-0.187575
ESP003-102_DE_Tumor,PFKM,-2.349291
ESP003-102_DE_Tumor,THY1,1.329708
ESP003-102_DE_Tumor,SAMD9,0.201568
ESP003-102_DE_Tumor,TGFB1,1.871842
ESP003-102_DE_Tumor,FCGR3A,5.425413
ESP003-102_DE_Tumor,CD8A,1.165013
ESP003-102_DE_Tumor,SELE,-0.453198
ESP003-102_DE_Tumor,CDKN2B,-0.531301
ESP003-102_DE_Tumor,CD5,-0.433929
ESP003-102_DE_Tumor,HLA-A,4.735314
ESP003-102_DE_Tumor,FZD8,-4.116506
ESP003-102_DE_Tumor,BCL2L1,0.479497
ESP003-102_DE_Tumor,TNFRSF9,-2.472467
ESP003-102_DE_Tumor,XCL1/2,-4.249806
ESP003-102_DE_Tumor,MAGEA4,-5.409081
ESP003-102_DE_Tumor,PMS2,-0.784882
ESP003-102_DE_Tumor,KLRD1,-3.330154
ESP003-102_DE_Tumor,NFATC2,0.178545
ESP003-102_DE_Tumor,VEGFB,0.430369
ESP003-102_DE_Tumor,CDC20,-2.156057
ESP003-102_DE_Tumor,OTOA,-5.004208
ESP003-102_DE_Tumor,TPSAB1/B2,2.656308
ESP003-102_DE_Tumor,P4HA1,-0.390883
ESP003-102_DE_Tumor,P2RY13,-0.713695
ESP003-102_DE_Tumor,EXO1,-3.165939
ESP003-102_DE_Tumor,CD70,-3.203878
ESP003-102_DE_Tumor,DDB2,0.997662
ESP003-102_DE_Tumor,NDUFA4L2,0.305379
ESP003-102_DE_Tumor,IFITM1,1.783574
ESP003-102_DE_Tumor,IFNAR1,1.2944
ESP003-102_DE_Tumor,TREM1,-3.855789
ESP003-102_DE_Tumor,CXCL13,-3.705679
ESP003-102_DE_Tumor,IL22,2.684343
ESP003-102_DE_Tumor,TWIST2,-3.464773
ESP003-102_DE_Tumor,HLA-DRB1,3.243795
ESP003-102_DE_Tumor,FGFR1,-0.638995
ESP003-102_DE_Tumor,TBXAS1,-0.678028
ESP003-102_DE_Tumor,NCR1,-4.395896
ESP003-102_DE_Tumor,SOX11,-6.782619
ESP003-102_DE_Tumor,TLR2,-0.927633
ESP003-102_DE_Tumor,TWF1,1.623892
ESP003-102_DE_Tumor,CCL5,0.196009
ESP003-102_DE_Tumor,ITGAL,-0.760361
ESP003-102_DE_Tumor,MYCT1,-2.59223
ESP003-102_DE_Tumor,CD96,-1.638049
ESP003-102_DE_Tumor,PROM1,-3.843807
ESP003-102_DE_Tumor,OASL,-0.772855
ESP003-102_DE_Tumor,IFNG,-2.072417
ESP003-102_DE_Tumor,BATF3,-1.701255
ESP003-102_DE_Tumor,EZH2,0.417529
ESP003-102_DE_Tumor,IRF5,-1.697862
ESP003-102_DE_Tumor,PCK2,-2.016096
ESP003-102_DE_Tumor,EPCAM,-3.239258
ESP003-102_DE_Tumor,CD19,-5.789934
ESP003-102_DE_Tumor,GBP4,0.955933
ESP003-102_DE_Tumor,MSH6,-1.18614
ESP003-102_DE_Tumor,TNFRSF11B,-3.568363
ESP003-102_DE_Tumor,NOTCH1,-0.870453
ESP003-102_DE_Tumor,CASP9,-1.507502
ESP003-102_DE_Tumor,RAD51C,-2.196717
ESP003-102_DE_Tumor,HLA-DMA,2.045121
ESP003-102_DE_Tumor,SFRP1,-0.02246
ESP003-102_DE_Tumor,MAGEA1,-4.714192
ESP003-102_DE_Tumor,ENTPD1,0.907555
ESP003-102_DE_Tumor,ROCK1,-0.128742
ESP003-102_DE_Tumor,FCGR2A,-1.186642
ESP003-102_DE_Tumor,NGFR,-2.278871
ESP003-102_DE_Tumor,ALDOC,-1.229062
ESP003-102_DE_Tumor,CCNE1,-1.758566
ESP003-102_DE_Tumor,ITGAX,-0.447876
ESP003-102_DE_Tumor,BLM,-1.922219
ESP003-102_DE_Tumor,MLANA,-1.143114
ESP003-102_DE_Tumor,JCHAIN,6.962502
ESP003-102_DE_Tumor,FCGR1A,-2.980253
ESP003-102_DE_Tumor,CD47,2.6651
ESP003-102_DE_Tumor,CSF2,-3.490909
ESP003-102_DE_Tumor,CDH5,-1.931386
ESP003-102_DE_Tumor,SLC7A5,-0.022649
ESP003-102_DE_Tumor,GIMAP4,0.870435
ESP003-102_DE_Tumor,HIF1A,1.541846
ESP003-102_DE_Tumor,CDK2,-0.14702
ESP003-102_DE_Tumor,PDCD1,-3.676096
ESP003-102_DE_Tumor,ATF3,-1.541262
ESP003-102_DE_Tumor,TIE1,-2.809593
ESP003-102_DE_Tumor,CD44,3.319542
ESP003-102_DE_Tumor,ALDOA,4.058667
ESP003-102_DE_Tumor,FAS,-2.364719
ESP003-102_DE_Tumor,MRE11,0.045723
ESP003-102_DE_Tumor,IL10,-3.274351
ESP003-102_DE_Tumor,BMP2,-2.628299
ESP003-102_DE_Tumor,BAX,0.352232
ESP003-102_DE_Tumor,EIF5AL1,-5.811293
ESP003-102_DE_Tumor,KIT,-0.04984
ESP003-102_DE_Tumor,CDK6,-0.796828
ESP003-102_DE_Tumor,SPIB,-3.282549
ESP003-102_DE_Tumor,PFKFB3,-1.365878
ESP003-102_DE_Tumor,CXCL12,1.973437
ESP003-102_DE_Tumor,CSF3,-4.875263
ESP003-102_DE_Tumor,KIR2DL3,-5.29275
ESP003-102_DE_Tumor,CD40,0.020326
ESP003-102_DE_Tumor,IRF1,2.075151
ESP003-102_DE_Tumor,MGMT,-1.277114
ESP003-102_DE_Tumor,GLUD1,1.115255
ESP003-102_DE_Tumor,IFI35,-0.097443
ESP003-102_DE_Tumor,PF4,-4.420444
ESP003-102_DE_Tumor,GPSM3,0.922732
ESP003-102_DE_Tumor,SLC2A1,-1.914337
ESP003-102_DE_Tumor,PLS3 (T-plastin),6.702888
ESP003-102_DE_Tumor,IL2,-4.215724
ESP003-102_DE_Tumor,CREBBP,6.295318
ESP003-102_DE_Tumor,SNAI1,-2.271618
ESP003-102_DE_Tumor,CTNNB1,2.79277
ESP003-102_DE_Tumor,NOTCH2,1.983957
ESP003-102_DE_Tumor,NFKB2,-0.013745
ESP003-102_DE_Tumor,IL33,-0.193043
ESP003-102_DE_Tumor,TREM2,-2.607222
ESP003-102_DE_Tumor,CCL26,1.388698
ESP003-102_DE_Tumor,LAMC2,-1.812089
ESP003-102_DE_Tumor,AQP9,-1.394337
ESP003-102_DE_Tumor,NKp30(NCR3),1.001912
ESP003-102_DE_Tumor,PRKCA,-1.485914
ESP003-102_DE_Tumor,TSLP,-2.974153
ESP003-102_DE_Tumor,HLA-DOB,-2.567607
ESP003-102_DE_Tumor,ANGPTL4,-1.668358
ESP003-102_DE_Tumor,TNFRSF25,0.610473
ESP003-102_DE_Tumor,MS4A4A,0.920994
ESP003-102_DE_Tumor,CLEC5A,-2.586318
ESP003-102_DE_Tumor,ITGAM,-1.571266
ESP003-102_DE_Tumor,MMP9,0.749
ESP003-102_DE_Tumor,CD7,-2.645982
ESP003-102_DE_Tumor,VHL,-2.838105
ESP003-102_DE_Tumor,OLFML2B,-0.733104
ESP003-102_DE_Tumor,IL6,-4.081948
ESP003-102_DE_Tumor,TNFRSF1A,1.606729
ESP003-102_DE_Tumor,DKK1,-3.798589
ESP003-102_DE_Tumor,FANCA,-2.872835
ESP003-102_DE_Tumor,TNF,-1.333172
ESP003-102_DE_Tumor,LTB,-0.506506
ESP003-102_DE_Tumor,PPARGC1B,-2.674487
ESP003-102_DE_Tumor,RPS6KB1,-0.880092
ESP003-102_DE_Tumor,CD38,-2.03131
ESP003-102_DE_Tumor,DTX3L,1.501929
ESP003-102_DE_Tumor,TMEM173,-0.454784
ESP003-102_DE_Tumor,TYK2,4.748255
ESP003-102_DE_Tumor,NEIL1,-2.210221
ESP003-102_DE_Tumor,HELLS,-0.366464
ESP003-102_DE_Tumor,TGFBR1,0.520902
ESP003-102_DE_Tumor,MB21D1,-0.554448
ESP003-102_DE_Tumor,CCR2,-1.280396
ESP003-102_DE_Tumor,MSH2,-0.599643
ESP003-102_DE_Tumor,RAD51,-2.089962
ESP003-102_DE_Tumor,TNFRSF18,-2.639969
ESP003-102_DE_Tumor,FCGR3A/B,0.007785
ESP003-102_DE_Tumor,STAT1,2.438362
ESP003-102_DE_Tumor,CTSS,2.982281
ESP003-102_DE_Tumor,PDK1,-0.371563
ESP003-102_DE_Tumor,ITGAV,1.41319
ESP003-102_DE_Tumor,ANGPT1,-3.893227
ESP003-102_DE_Tumor,BCL6B,-2.653194
ESP003-102_DE_Tumor,CDH2,-3.791309
ESP003-102_DE_Tumor,CSF3R,-1.801155
ESP003-102_DE_Tumor,RELB,-0.438201
ESP003-102_DE_Tumor,HLA-G,7.495283
ESP003-102_DE_Tumor,CXCL16,0.03602
ESP003-102_DE_Tumor,IL6R,-0.654428
ESP003-102_DE_Tumor,PDGFA,-2.373708
ESP003-102_DE_Tumor,PIK3R1,1.086359
ESP003-102_DE_Tumor,HK1,0.462916
ESP003-102_DE_Tumor,AXL,-1.293178
ESP003-102_DE_Tumor,HK2,0.406407
ESP003-102_DE_Tumor,PDGFRB,0.107545
ESP003-102_DE_Tumor,SMAD3,4.353477
ESP003-102_DE_Tumor,FADD,-1.304231
ESP003-102_DE_Tumor,CD74,6.36003
ESP003-102_DE_Tumor,RIPK2,-1.077174
ESP003-102_DE_Tumor,CD45RB,-0.314554
ESP003-102_DE_Tumor,BAD,-1.478345
ESP003-102_DE_Tumor,PKM,4.168085
ESP003-102_DE_Tumor,KLRB1,-4.664928
ESP003-102_DE_Tumor,ADORA2A,-2.966937
ESP003-102_DE_Tumor,IFIT1,-0.96422
ESP003-102_DE_Tumor,UBE2T,-2.81546
ESP003-102_DE_Tumor,RPL23,5.340995
ESP003-102_DE_Tumor,ARG2,-2.843348
ESP003-102_DE_Tumor,TGFBR2,2.36336
ESP003-102_DE_Tumor,CRABP2,2.519549
ESP003-102_DE_Tumor,BLK,-2.683809
ESP003-102_DE_Tumor,CCL14,1.090063
ESP003-102_DE_Tumor,CCNB1,0.505552
ESP003-102_DE_Tumor,STAT2,1.333959
ESP003-102_DE_Tumor,IKBKB,-0.139273
ESP003-102_DE_Tumor,ZEB2,1.491778
ESP003-102_DE_Tumor,XIAP,6.465161
ESP003-102_DE_Tumor,LRRC32,-1.112516
ESP003-102_DE_Tumor,IL22RA1,-0.068065
ESP003-102_DE_Tumor,ELOB,-1.645101
ESP003-102_DE_Tumor,ITGA1,-1.03343
ESP003-102_DE_Tumor,IL24,-3.903121
ESP003-102_DE_Tumor,PVRIG,-2.499551
ESP003-102_DE_Tumor,RB1,0.533105
ESP003-102_DE_Tumor,SRP54,0.354009
ESP003-102_DE_Tumor,ICAM3,-1.344739
ESP003-102_DE_Tumor,CCR5,-0.657297
ESP003-102_DE_Tumor,CTLA4,-1.664227
ESP003-102_DE_Tumor,GLS,-1.99172
ESP003-102_DE_Tumor,GSK3B,5.964807
ESP003-102_DE_Tumor,ITGAE,-0.269657
ESP003-102_DE_Tumor,MET,-1.9328
ESP003-102_DE_Tumor,WNT3A,-3.403907
ESP003-102_DE_Tumor,TYMP,3.098156
ESP003-102_DE_Tumor,IFI16,3.156836
ESP003-102_DE_Tumor,PVR,-1.689893
ESP003-102_DE_Tumor,P4HA2,-0.449861
ESP003-102_DE_Tumor,BRIP1,-1.469056
ESP003-102_DE_Tumor,IL10RB,6.717496
ESP003-102_DE_Tumor,ESR1,-3.195736
ESP003-102_DE_Tumor,DAB2,0.564049
ESP003-102_DE_Tumor,DUSP1,2.29243
ESP003-102_DE_Tumor,CD8B,0.292141
ESP003-102_DE_Tumor,ACVR1C,-3.83558
ESP003-102_DE_Tumor,IL15,-0.154391
ESP003-102_DE_Tumor,KIR3DL1,-4.296775
ESP003-102_DE_Tumor,CDH1,0.79816
ESP003-102_DE_Tumor,HES1,-1.068249
ESP003-102_DE_Tumor,IHH,-4.093214
ESP003-102_DE_Tumor,CCL19,1.245739
ESP003-102_DE_Tumor,C2,-0.786552
ESP003-102_DE_Tumor,TLR7,-2.570274
ESP003-102_DE_Tumor,IL2RA,-2.335037
ESP003-102_DE_Tumor,PRKAA2,-3.217356
ESP003-102_DE_Tumor,COL11A2,-3.755684
ESP003-102_DE_Tumor,TNFRSF10D,-2.562255
ESP003-102_DE_Tumor,SIGLEC8,-4.022895
ESP003-102_DE_Tumor,PC,-1.40582
ESP003-102_DE_Tumor,IL17A,-4.507403
ESP003-102_DE_Tumor,GLI1,-3.551013
ESP003-102_DE_Tumor,GNG4,-2.889071
ESP003-102_DE_Tumor,LDHB,1.914515
ESP003-102_DE_Tumor,GATA3,7.670651
ESP003-102_DE_Tumor,DTX4,-3.527717
ESP003-102_DE_Tumor,CD3G,1.107308
ESP003-102_DE_Tumor,S100A8,8.800638
ESP003-102_DE_Tumor,ZC3H12A,-1.777749
ESP003-102_DE_Tumor,IER3,-1.153239
ESP003-102_DE_Tumor,CD4,0.667794
ESP003-102_DE_Tumor,S100A12,0.819334
ESP003-102_DE_Tumor,CD6,-0.059434
ESP003-102_DE_Tumor,CD163,0.729713
ESP003-102_DE_Tumor,DUSP2,-1.954267
ESP003-102_DE_Tumor,HERC6,-0.806842
ESP003-102_DE_Tumor,MRC1,1.416507
ESP003-102_DE_Tumor,DLL4,-3.829514
ESP003-102_DE_Tumor,SAMSN1,0.048778
ESP003-102_DE_Tumor,CD28,-1.463965
ESP003-102_DE_Tumor,TAP2,0.219027
ESP003-102_DE_Tumor,ICOS,-2.824161
ESP003-102_DE_Tumor,TNFSF12,-0.153114
ESP003-102_DE_Tumor,IFITM2,2.363213
ESP003-102_DE_Tumor,DNMT1,-0.179464
ESP003-102_DE_Tumor,TNFSF8,-2.274137
ESP003-102_DE_Tumor,TGFB2,-2.706805
ESP003-102_DE_Tumor,TMEM140,-1.504266
ESP003-102_DE_Tumor,COL11A1,-4.696085
ESP003-102_DE_Tumor,GIMAP6,-0.68504
ESP003-102_DE_Tumor,IRF4,-1.757395
ESP003-102_DE_Tumor,BNIP3,-0.799376
ESP003-102_DE_Tumor,FPR3,0.076773
ESP003-102_DE_Tumor,HLA-C,3.434671
ESP003-102_DE_Tumor,VEGFC,-1.436423
ESP003-102_DE_Tumor,SIGLEC1,-0.786168
ESP003-102_DE_Tumor,BID,-1.153933
ESP003-102_DE_Tumor,MAPK10,-3.903069
ESP003-102_DE_Tumor,FCN1,0.133929
ESP003-102_DE_Tumor,H2AFX,-1.155653
ESP003-102_DE_Tumor,CBLC,-1.700277
ESP003-102_DE_Tumor,CASP3,0.361755
ESP003-102_DE_Tumor,CD226,3.963284
ESP003-102_DE_Tumor,PIAS4,-1.037315
ESP003-102_DE_Tumor,HLA-DRA,5.571539
ESP003-102_DE_Tumor,ULBP2,-3.95284
ESP003-102_DE_Tumor,CASP1,1.241359
ESP003-102_DE_Tumor,MS4A2,-2.741462
ESP003-102_DE_Tumor,HSD11B1,-1.267398
ESP003-102_DE_Tumor,GAS1,-0.733223
ESP003-102_DE_Tumor,FUT4,-2.650586
ESP003-102_DE_Tumor,CSF1,-0.966533
ESP003-102_DE_Tumor,FAM30A,-4.010958
ESP003-102_DE_Tumor,ITPK1,-0.26982
ESP003-102_DE_Tumor,BCAT1,-2.046465
ESP003-102_DE_Tumor,CD80,-2.840984
ESP003-102_DE_Tumor,C1QB,2.410891
ESP003-102_DE_Tumor,RELN,-3.05412
ESP003-102_DE_Tumor,ICAM5,-3.836016
ESP003-102_DE_Tumor,MAML2,-1.015108
ESP003-102_DE_Tumor,OLR1,-4.288435
ESP003-102_DE_Tumor,NFKBIE,-0.95081
ESP003-102_DE_Tumor,WNT11,-1.193591
ESP003-102_DE_Tumor,LILRA3,-3.005438
ESP003-102_DE_Tumor,TNFSF13B,-2.349933
ESP003-102_DE_Tumor,AIRE,1.895545
ESP003-102_DE_Tumor,TDO2,-3.151773
ESP003-102_DE_Tumor,MAP3K5,-0.682643
ESP003-102_DE_Tumor,HLA-F,1.953826
ESP003-102_DE_Tumor,CD3E,-0.448577
ESP003-102_DE_Tumor,RRM2,1.511376
ESP003-102_DE_Tumor,C7,-1.668936
ESP003-102_DE_Tumor,TNFRSF14,0.266857
ESP003-102_DE_Tumor,FCGRT,2.199583
ESP003-102_DE_Tumor,WNT2,-4.850141
ESP003-102_DE_Tumor,MICB,-1.15904
ESP003-102_DE_Tumor,HMGA1,1.571369
ESP003-102_DE_Tumor,IL21R,-2.675578
ESP003-102_DE_Tumor,CD300A,-1.489544
ESP003-102_DE_Tumor,TWIST1,-1.730809
ESP003-102_DE_Tumor,IL1RN,-1.909275
ESP003-102_DE_Tumor,CXCL1,-1.730445
ESP003-102_DE_Tumor,SFXN1,1.363011
ESP003-102_DE_Tumor,GNLY,0.090826
ESP003-102_DE_Tumor,ULBP5(RAET1G),3.085499
ESP003-102_DE_Tumor,NID2,-2.351197
ESP003-102_DE_Tumor,NECTIN1,2.596599
ESP003-102_DE_Tumor,SERPINA1,0.133638
ESP003-102_DE_Tumor,NKG2C(KLRC2),2.508755
ESP003-102_DE_Tumor,PDGFB,-1.987631
ESP003-102_DE_Tumor,HLA-B,6.064945
ESP003-102_DE_Tumor,VCAM1,0.444226
ESP003-102_DE_Tumor,HLA-DPB1,3.746444
ESP003-102_DE_Tumor,HLA-DOA,-0.429651
ESP003-102_DE_Tumor,GBP2,2.344604
ESP003-102_DE_Tumor,ATM,0.935465
ESP003-102_DE_Tumor,PSMB8,1.516871
ESP003-102_DE_Tumor,MLH1,-1.275689
ESP003-102_DE_Tumor,STAT6,5.816429
ESP003-102_DE_Tumor,PLA1A,-3.271803
ESP003-102_DE_Tumor,NT5E,0.489142
ESP003-102_DE_Tumor,TOX,4.155129
ESP003-102_DE_Tumor,PALMD,-0.311062
ESP003-102_DE_Tumor,UBA7,-0.109719
ESP003-102_DE_Tumor,PIK3CD,0.284875
ESP003-102_DE_Tumor,NOD2,-0.164901
ESP003-102_DE_Tumor,CEACAM3,-2.611227
ESP003-102_DE_Tumor,RIPK3,-2.271629
ESP003-102_DE_Tumor,IL1R2,-1.381222
ESP003-102_DE_Tumor,JAK1,0.477747
ESP003-102_DE_Tumor,LBP,1.58771
ESP003-102_DE_Tumor,ENO1,2.755976
ESP003-102_DE_Tumor,LILRA1,-2.719358
ESP003-102_DE_Tumor,BBS1,-1.42254
ESP003-102_DE_Tumor,MYD88,-0.965636
ESP003-102_DE_Tumor,CXCR3,-2.453065
ESP003-102_DE_Tumor,CD1C,-0.971655
ESP003-102_DE_Tumor,TLR9,-3.748064
ESP003-102_DE_Tumor,CCL7,-4.864988
ESP003-102_DE_Tumor,CPA3,0.051684
ESP003-102_DE_Tumor,SH2D1A,-1.196168
ESP003-102_DE_Tumor,CCR4,0.730418
