sampleId,geneSymbol,expressionLevel
USA002-102_C2D28_Tumor_Mac,MAGEB2,-4.273811
USA002-102_C2D28_Tumor_Mac,LYZ,3.41456
USA002-102_C2D28_Tumor_Mac,NCAM1,-2.86073
USA002-102_C2D28_Tumor_Mac,TCL1A,-4.491554
USA002-102_C2D28_Tumor_Mac,HDC,-2.981162
USA002-102_C2D28_Tumor_Mac,CD27,-2.969498
USA002-102_C2D28_Tumor_Mac,SBNO2,1.772602
USA002-102_C2D28_Tumor_Mac,PECAM1,0.164438
USA002-102_C2D28_Tumor_Mac,SERPINH1,0.258545
USA002-102_C2D28_Tumor_Mac,SPP1,-4.907231
USA002-102_C2D28_Tumor_Mac,EGFR,0.97485
USA002-102_C2D28_Tumor_Mac,CASP8,-0.976012
USA002-102_C2D28_Tumor_Mac,CCNA1,-5.730457
USA002-102_C2D28_Tumor_Mac,TNFAIP3,-1.828996
USA002-102_C2D28_Tumor_Mac,CDC25C,-5.191505
USA002-102_C2D28_Tumor_Mac,CXCR6,-2.661617
USA002-102_C2D28_Tumor_Mac,DLL1,-1.266637
USA002-102_C2D28_Tumor_Mac,OAS1,-0.01271
USA002-102_C2D28_Tumor_Mac,HLA-DQB1,1.679908
USA002-102_C2D28_Tumor_Mac,ROBO4,-3.332185
USA002-102_C2D28_Tumor_Mac,NFKB1,0.479499
USA002-102_C2D28_Tumor_Mac,IFI27,3.267345
USA002-102_C2D28_Tumor_Mac,ULBP1,0.279559
USA002-102_C2D28_Tumor_Mac,HLA-DMB,-0.221137
USA002-102_C2D28_Tumor_Mac,CDKN1C,-1.479807
USA002-102_C2D28_Tumor_Mac,CEP55,-1.916584
USA002-102_C2D28_Tumor_Mac,ARG1,0.254484
USA002-102_C2D28_Tumor_Mac,PLOD2,-4.911011
USA002-102_C2D28_Tumor_Mac,LAIR1,-1.503215
USA002-102_C2D28_Tumor_Mac,SHC2,-1.309037
USA002-102_C2D28_Tumor_Mac,STAT3,2.29283
USA002-102_C2D28_Tumor_Mac,CCL17,3.328757
USA002-102_C2D28_Tumor_Mac,CD45RO,-0.280178
USA002-102_C2D28_Tumor_Mac,CD2,-0.746365
USA002-102_C2D28_Tumor_Mac,IL7R,-1.684611
USA002-102_C2D28_Tumor_Mac,FLNB,0.801516
USA002-102_C2D28_Tumor_Mac,PSMB5,1.22167
USA002-102_C2D28_Tumor_Mac,SLC1A5,0.309175
USA002-102_C2D28_Tumor_Mac,RICTOR,0.695287
USA002-102_C2D28_Tumor_Mac,ZAP70,-0.948711
USA002-102_C2D28_Tumor_Mac,TNFAIP6,-3.049208
USA002-102_C2D28_Tumor_Mac,BTLA,-2.744384
USA002-102_C2D28_Tumor_Mac,RELA,0.495001
USA002-102_C2D28_Tumor_Mac,STAT5B,6.608129
USA002-102_C2D28_Tumor_Mac,MMP7,-3.343868
USA002-102_C2D28_Tumor_Mac,TCF3,-0.150321
USA002-102_C2D28_Tumor_Mac,IRF8,-0.996357
USA002-102_C2D28_Tumor_Mac,NOS2,-5.728203
USA002-102_C2D28_Tumor_Mac,A2M,1.470057
USA002-102_C2D28_Tumor_Mac,CCL20,-4.001665
USA002-102_C2D28_Tumor_Mac,MKI67,-1.533073
USA002-102_C2D28_Tumor_Mac,IFNGR1,3.18306
USA002-102_C2D28_Tumor_Mac,INHBA,-4.296686
USA002-102_C2D28_Tumor_Mac,WNT5B,-4.778224
USA002-102_C2D28_Tumor_Mac,CXCL5,-5.074323
USA002-102_C2D28_Tumor_Mac,SOX10,-2.486849
USA002-102_C2D28_Tumor_Mac,EGR1,0.421242
USA002-102_C2D28_Tumor_Mac,STAT4,-2.893912
USA002-102_C2D28_Tumor_Mac,IFIT3,-2.082914
USA002-102_C2D28_Tumor_Mac,GMIP,-2.906745
USA002-102_C2D28_Tumor_Mac,ARNT2,-2.140723
USA002-102_C2D28_Tumor_Mac,UBE2C,-2.143948
USA002-102_C2D28_Tumor_Mac,IKZF1,6.734699
USA002-102_C2D28_Tumor_Mac,CHUK,-0.325449
USA002-102_C2D28_Tumor_Mac,T3JAM,5.467588
USA002-102_C2D28_Tumor_Mac,GHR,-3.118991
USA002-102_C2D28_Tumor_Mac,TPI1,1.976181
USA002-102_C2D28_Tumor_Mac,HAVCR2,-3.427128
USA002-102_C2D28_Tumor_Mac,GOT2,-1.550742
USA002-102_C2D28_Tumor_Mac,PIK3CA,-0.568558
USA002-102_C2D28_Tumor_Mac,TNFSF9,-4.427863
USA002-102_C2D28_Tumor_Mac,IDO1,-2.465518
USA002-102_C2D28_Tumor_Mac,APOE,3.353553
USA002-102_C2D28_Tumor_Mac,AICDA,-0.668122
USA002-102_C2D28_Tumor_Mac,LILRB2,-2.113375
USA002-102_C2D28_Tumor_Mac,PARP4,-0.61995
USA002-102_C2D28_Tumor_Mac,PFKM,-3.584837
USA002-102_C2D28_Tumor_Mac,THY1,-0.115815
USA002-102_C2D28_Tumor_Mac,SAMD9,-0.95405
USA002-102_C2D28_Tumor_Mac,TGFB1,0.984839
USA002-102_C2D28_Tumor_Mac,FCGR3A,2.843581
USA002-102_C2D28_Tumor_Mac,CD8A,-1.865874
USA002-102_C2D28_Tumor_Mac,SELE,-0.70285
USA002-102_C2D28_Tumor_Mac,CDKN2B,-1.375717
USA002-102_C2D28_Tumor_Mac,CD5,-2.992502
USA002-102_C2D28_Tumor_Mac,HLA-A,4.240653
USA002-102_C2D28_Tumor_Mac,FZD8,-3.525015
USA002-102_C2D28_Tumor_Mac,BCL2L1,-0.556859
USA002-102_C2D28_Tumor_Mac,TNFRSF9,-2.250978
USA002-102_C2D28_Tumor_Mac,XCL1/2,-3.117746
USA002-102_C2D28_Tumor_Mac,MAGEA4,-4.572477
USA002-102_C2D28_Tumor_Mac,PMS2,-0.655766
USA002-102_C2D28_Tumor_Mac,KLRD1,-3.205569
USA002-102_C2D28_Tumor_Mac,NFATC2,-0.589274
USA002-102_C2D28_Tumor_Mac,VEGFB,0.487253
USA002-102_C2D28_Tumor_Mac,CDC20,-3.536264
USA002-102_C2D28_Tumor_Mac,OTOA,-5.489532
USA002-102_C2D28_Tumor_Mac,TPSAB1/B2,2.777108
USA002-102_C2D28_Tumor_Mac,P4HA1,-0.424511
USA002-102_C2D28_Tumor_Mac,P2RY13,-0.820888
USA002-102_C2D28_Tumor_Mac,EXO1,-4.865388
USA002-102_C2D28_Tumor_Mac,CD70,-5.215271
USA002-102_C2D28_Tumor_Mac,DDB2,1.935531
USA002-102_C2D28_Tumor_Mac,NDUFA4L2,-0.621902
USA002-102_C2D28_Tumor_Mac,IFITM1,1.752973
USA002-102_C2D28_Tumor_Mac,IFNAR1,1.05018
USA002-102_C2D28_Tumor_Mac,TREM1,-4.0472
USA002-102_C2D28_Tumor_Mac,CXCL13,-4.984553
USA002-102_C2D28_Tumor_Mac,IL22,0.783981
USA002-102_C2D28_Tumor_Mac,TWIST2,-3.936291
USA002-102_C2D28_Tumor_Mac,HLA-DRB1,2.512251
USA002-102_C2D28_Tumor_Mac,FGFR1,-0.847317
USA002-102_C2D28_Tumor_Mac,TBXAS1,-2.053299
USA002-102_C2D28_Tumor_Mac,NCR1,-3.900329
USA002-102_C2D28_Tumor_Mac,SOX11,-5.486583
USA002-102_C2D28_Tumor_Mac,TLR2,-1.32964
USA002-102_C2D28_Tumor_Mac,TWF1,0.645231
USA002-102_C2D28_Tumor_Mac,CCL5,-0.155014
USA002-102_C2D28_Tumor_Mac,ITGAL,-1.805034
USA002-102_C2D28_Tumor_Mac,MYCT1,-2.797205
USA002-102_C2D28_Tumor_Mac,CD96,-2.05801
USA002-102_C2D28_Tumor_Mac,PROM1,-5.500243
USA002-102_C2D28_Tumor_Mac,OASL,-3.066881
USA002-102_C2D28_Tumor_Mac,IFNG,-3.62576
USA002-102_C2D28_Tumor_Mac,BATF3,-2.967745
USA002-102_C2D28_Tumor_Mac,EZH2,-0.235058
USA002-102_C2D28_Tumor_Mac,IRF5,-2.284469
USA002-102_C2D28_Tumor_Mac,PCK2,-1.468999
USA002-102_C2D28_Tumor_Mac,EPCAM,-4.077079
USA002-102_C2D28_Tumor_Mac,CD19,-5.198443
USA002-102_C2D28_Tumor_Mac,GBP4,0.502594
USA002-102_C2D28_Tumor_Mac,MSH6,-0.556769
USA002-102_C2D28_Tumor_Mac,TNFRSF11B,-3.43059
USA002-102_C2D28_Tumor_Mac,NOTCH1,-0.409116
USA002-102_C2D28_Tumor_Mac,CASP9,-2.131024
USA002-102_C2D28_Tumor_Mac,RAD51C,-2.033884
USA002-102_C2D28_Tumor_Mac,HLA-DMA,1.181433
USA002-102_C2D28_Tumor_Mac,SFRP1,-0.719881
USA002-102_C2D28_Tumor_Mac,MAGEA1,-5.370628
USA002-102_C2D28_Tumor_Mac,ENTPD1,-0.383734
USA002-102_C2D28_Tumor_Mac,ROCK1,0.345773
USA002-102_C2D28_Tumor_Mac,FCGR2A,0.166212
USA002-102_C2D28_Tumor_Mac,NGFR,-1.661384
USA002-102_C2D28_Tumor_Mac,ALDOC,-1.518991
USA002-102_C2D28_Tumor_Mac,CCNE1,-3.20207
USA002-102_C2D28_Tumor_Mac,ITGAX,-1.739027
USA002-102_C2D28_Tumor_Mac,BLM,-3.383296
USA002-102_C2D28_Tumor_Mac,MLANA,-0.956013
USA002-102_C2D28_Tumor_Mac,JCHAIN,4.736869
USA002-102_C2D28_Tumor_Mac,FCGR1A,-3.092118
USA002-102_C2D28_Tumor_Mac,CD47,2.087051
USA002-102_C2D28_Tumor_Mac,CSF2,-2.654305
USA002-102_C2D28_Tumor_Mac,CDH5,-1.668517
USA002-102_C2D28_Tumor_Mac,SLC7A5,-2.261007
USA002-102_C2D28_Tumor_Mac,GIMAP4,-0.391192
USA002-102_C2D28_Tumor_Mac,HIF1A,0.792471
USA002-102_C2D28_Tumor_Mac,CDK2,0.139387
USA002-102_C2D28_Tumor_Mac,PDCD1,-3.648809
USA002-102_C2D28_Tumor_Mac,ATF3,-0.65021
USA002-102_C2D28_Tumor_Mac,TIE1,-2.157729
USA002-102_C2D28_Tumor_Mac,CD44,3.454662
USA002-102_C2D28_Tumor_Mac,ALDOA,3.432322
USA002-102_C2D28_Tumor_Mac,FAS,-1.268553
USA002-102_C2D28_Tumor_Mac,MRE11,0.754708
USA002-102_C2D28_Tumor_Mac,IL10,-3.825818
USA002-102_C2D28_Tumor_Mac,BMP2,-1.646017
USA002-102_C2D28_Tumor_Mac,BAX,-1.280454
USA002-102_C2D28_Tumor_Mac,EIF5AL1,-6.264196
USA002-102_C2D28_Tumor_Mac,KIT,0.460897
USA002-102_C2D28_Tumor_Mac,CDK6,-0.281775
USA002-102_C2D28_Tumor_Mac,SPIB,-2.900511
USA002-102_C2D28_Tumor_Mac,PFKFB3,-2.28236
USA002-102_C2D28_Tumor_Mac,CXCL12,1.680969
USA002-102_C2D28_Tumor_Mac,CSF3,-4.716731
USA002-102_C2D28_Tumor_Mac,KIR2DL3,-4.678539
USA002-102_C2D28_Tumor_Mac,CD40,-0.274109
USA002-102_C2D28_Tumor_Mac,IRF1,0.738691
USA002-102_C2D28_Tumor_Mac,MGMT,-1.201088
USA002-102_C2D28_Tumor_Mac,GLUD1,1.375878
USA002-102_C2D28_Tumor_Mac,IFI35,-0.114278
USA002-102_C2D28_Tumor_Mac,PF4,-5.278985
USA002-102_C2D28_Tumor_Mac,GPSM3,-0.4032
USA002-102_C2D28_Tumor_Mac,SLC2A1,-2.952202
USA002-102_C2D28_Tumor_Mac,PLS3 (T-plastin),6.316123
USA002-102_C2D28_Tumor_Mac,IL2,-4.794158
USA002-102_C2D28_Tumor_Mac,CREBBP,6.364004
USA002-102_C2D28_Tumor_Mac,SNAI1,-3.492158
USA002-102_C2D28_Tumor_Mac,CTNNB1,3.272902
USA002-102_C2D28_Tumor_Mac,NOTCH2,1.110263
USA002-102_C2D28_Tumor_Mac,NFKB2,1.094831
USA002-102_C2D28_Tumor_Mac,IL33,-0.949014
USA002-102_C2D28_Tumor_Mac,TREM2,-3.913576
USA002-102_C2D28_Tumor_Mac,CCL26,0.225302
USA002-102_C2D28_Tumor_Mac,LAMC2,-0.398217
USA002-102_C2D28_Tumor_Mac,AQP9,-0.404824
USA002-102_C2D28_Tumor_Mac,NKp30(NCR3),2.997715
USA002-102_C2D28_Tumor_Mac,PRKCA,-1.885378
USA002-102_C2D28_Tumor_Mac,TSLP,-4.375708
USA002-102_C2D28_Tumor_Mac,HLA-DOB,-2.023705
USA002-102_C2D28_Tumor_Mac,ANGPTL4,-2.58086
USA002-102_C2D28_Tumor_Mac,TNFRSF25,0.982286
USA002-102_C2D28_Tumor_Mac,MS4A4A,-0.804281
USA002-102_C2D28_Tumor_Mac,CLEC5A,-1.135605
USA002-102_C2D28_Tumor_Mac,ITGAM,-2.699897
USA002-102_C2D28_Tumor_Mac,MMP9,-0.389521
USA002-102_C2D28_Tumor_Mac,CD7,-2.701737
USA002-102_C2D28_Tumor_Mac,VHL,-2.562144
USA002-102_C2D28_Tumor_Mac,OLFML2B,-2.890764
USA002-102_C2D28_Tumor_Mac,IL6,-4.69991
USA002-102_C2D28_Tumor_Mac,TNFRSF1A,1.360329
USA002-102_C2D28_Tumor_Mac,DKK1,-5.546948
USA002-102_C2D28_Tumor_Mac,FANCA,-2.860074
USA002-102_C2D28_Tumor_Mac,TNF,-0.563083
USA002-102_C2D28_Tumor_Mac,LTB,0.268924
USA002-102_C2D28_Tumor_Mac,PPARGC1B,-2.542427
USA002-102_C2D28_Tumor_Mac,RPS6KB1,-1.397597
USA002-102_C2D28_Tumor_Mac,CD38,-4.194706
USA002-102_C2D28_Tumor_Mac,DTX3L,1.115864
USA002-102_C2D28_Tumor_Mac,TMEM173,-0.236638
USA002-102_C2D28_Tumor_Mac,TYK2,5.113506
USA002-102_C2D28_Tumor_Mac,NEIL1,-1.494923
USA002-102_C2D28_Tumor_Mac,HELLS,-1.064991
USA002-102_C2D28_Tumor_Mac,TGFBR1,0.578932
USA002-102_C2D28_Tumor_Mac,MB21D1,-1.928061
USA002-102_C2D28_Tumor_Mac,CCR2,-1.832194
USA002-102_C2D28_Tumor_Mac,MSH2,-0.459032
USA002-102_C2D28_Tumor_Mac,RAD51,-3.358711
USA002-102_C2D28_Tumor_Mac,TNFRSF18,-2.353332
USA002-102_C2D28_Tumor_Mac,FCGR3A/B,-2.324009
USA002-102_C2D28_Tumor_Mac,STAT1,0.350449
USA002-102_C2D28_Tumor_Mac,CTSS,1.185845
USA002-102_C2D28_Tumor_Mac,PDK1,0.556283
USA002-102_C2D28_Tumor_Mac,ITGAV,2.024418
USA002-102_C2D28_Tumor_Mac,ANGPT1,-4.1721
USA002-102_C2D28_Tumor_Mac,BCL6B,-2.509929
USA002-102_C2D28_Tumor_Mac,CDH2,-3.972407
USA002-102_C2D28_Tumor_Mac,CSF3R,-2.694462
USA002-102_C2D28_Tumor_Mac,RELB,0.048503
USA002-102_C2D28_Tumor_Mac,HLA-G,6.38346
USA002-102_C2D28_Tumor_Mac,CXCL16,-0.097517
USA002-102_C2D28_Tumor_Mac,IL6R,-0.604229
USA002-102_C2D28_Tumor_Mac,PDGFA,-2.703463
USA002-102_C2D28_Tumor_Mac,PIK3R1,1.755379
USA002-102_C2D28_Tumor_Mac,HK1,0.400361
USA002-102_C2D28_Tumor_Mac,AXL,-2.101538
USA002-102_C2D28_Tumor_Mac,HK2,-0.43842
USA002-102_C2D28_Tumor_Mac,PDGFRB,0.113487
USA002-102_C2D28_Tumor_Mac,SMAD3,5.310081
USA002-102_C2D28_Tumor_Mac,FADD,-0.821264
USA002-102_C2D28_Tumor_Mac,CD74,5.703514
USA002-102_C2D28_Tumor_Mac,RIPK2,-2.186883
USA002-102_C2D28_Tumor_Mac,CD45RB,-2.513795
USA002-102_C2D28_Tumor_Mac,BAD,-1.407535
USA002-102_C2D28_Tumor_Mac,PKM,3.590785
USA002-102_C2D28_Tumor_Mac,KLRB1,-4.789644
USA002-102_C2D28_Tumor_Mac,ADORA2A,-2.721221
USA002-102_C2D28_Tumor_Mac,IFIT1,-1.694657
USA002-102_C2D28_Tumor_Mac,UBE2T,-3.484091
USA002-102_C2D28_Tumor_Mac,RPL23,5.28781
USA002-102_C2D28_Tumor_Mac,ARG2,-3.248945
USA002-102_C2D28_Tumor_Mac,TGFBR2,1.443964
USA002-102_C2D28_Tumor_Mac,CRABP2,0.679571
USA002-102_C2D28_Tumor_Mac,BLK,-2.535261
USA002-102_C2D28_Tumor_Mac,CCL14,1.860123
USA002-102_C2D28_Tumor_Mac,CCNB1,-1.249416
USA002-102_C2D28_Tumor_Mac,STAT2,1.301448
USA002-102_C2D28_Tumor_Mac,IKBKB,0.282294
USA002-102_C2D28_Tumor_Mac,ZEB2,1.489914
USA002-102_C2D28_Tumor_Mac,XIAP,5.758494
USA002-102_C2D28_Tumor_Mac,LRRC32,-2.53754
USA002-102_C2D28_Tumor_Mac,IL22RA1,-0.369875
USA002-102_C2D28_Tumor_Mac,ELOB,-2.63234
USA002-102_C2D28_Tumor_Mac,ITGA1,-1.758182
USA002-102_C2D28_Tumor_Mac,IL24,-5.399092
USA002-102_C2D28_Tumor_Mac,PVRIG,-2.740949
USA002-102_C2D28_Tumor_Mac,RB1,-0.107557
USA002-102_C2D28_Tumor_Mac,SRP54,-0.122063
USA002-102_C2D28_Tumor_Mac,ICAM3,-1.828146
USA002-102_C2D28_Tumor_Mac,CCR5,-3.109581
USA002-102_C2D28_Tumor_Mac,CTLA4,-0.923483
USA002-102_C2D28_Tumor_Mac,GLS,-1.5204
USA002-102_C2D28_Tumor_Mac,GSK3B,5.534438
USA002-102_C2D28_Tumor_Mac,ITGAE,-1.008348
USA002-102_C2D28_Tumor_Mac,MET,-1.110354
USA002-102_C2D28_Tumor_Mac,WNT3A,-3.436907
USA002-102_C2D28_Tumor_Mac,TYMP,2.150528
USA002-102_C2D28_Tumor_Mac,IFI16,3.095425
USA002-102_C2D28_Tumor_Mac,PVR,-1.590255
USA002-102_C2D28_Tumor_Mac,P4HA2,-0.564677
USA002-102_C2D28_Tumor_Mac,BRIP1,-1.978227
USA002-102_C2D28_Tumor_Mac,IL10RB,6.084494
USA002-102_C2D28_Tumor_Mac,ESR1,-1.667255
USA002-102_C2D28_Tumor_Mac,DAB2,-0.001209
USA002-102_C2D28_Tumor_Mac,DUSP1,3.329063
USA002-102_C2D28_Tumor_Mac,CD8B,-1.689904
USA002-102_C2D28_Tumor_Mac,ACVR1C,-4.998976
USA002-102_C2D28_Tumor_Mac,IL15,-0.720852
USA002-102_C2D28_Tumor_Mac,KIR3DL1,-4.116217
USA002-102_C2D28_Tumor_Mac,CDH1,0.825426
USA002-102_C2D28_Tumor_Mac,HES1,-0.991991
USA002-102_C2D28_Tumor_Mac,IHH,-4.559173
USA002-102_C2D28_Tumor_Mac,CCL19,1.131782
USA002-102_C2D28_Tumor_Mac,C2,-1.669139
USA002-102_C2D28_Tumor_Mac,TLR7,-2.962294
USA002-102_C2D28_Tumor_Mac,IL2RA,-3.857761
USA002-102_C2D28_Tumor_Mac,PRKAA2,-3.380752
USA002-102_C2D28_Tumor_Mac,COL11A2,-3.944171
USA002-102_C2D28_Tumor_Mac,TNFRSF10D,-2.967852
USA002-102_C2D28_Tumor_Mac,SIGLEC8,-4.72686
USA002-102_C2D28_Tumor_Mac,PC,-1.591243
USA002-102_C2D28_Tumor_Mac,IL17A,-6.718105
USA002-102_C2D28_Tumor_Mac,GLI1,-4.829886
USA002-102_C2D28_Tumor_Mac,GNG4,-4.355029
USA002-102_C2D28_Tumor_Mac,LDHB,0.930825
USA002-102_C2D28_Tumor_Mac,GATA3,8.634296
USA002-102_C2D28_Tumor_Mac,DTX4,-2.328543
USA002-102_C2D28_Tumor_Mac,CD3G,-1.231938
USA002-102_C2D28_Tumor_Mac,S100A8,3.301706
USA002-102_C2D28_Tumor_Mac,ZC3H12A,-3.490832
USA002-102_C2D28_Tumor_Mac,IER3,-2.495606
USA002-102_C2D28_Tumor_Mac,CD4,-0.01177
USA002-102_C2D28_Tumor_Mac,S100A12,-5.06288
USA002-102_C2D28_Tumor_Mac,CD6,-2.679688
USA002-102_C2D28_Tumor_Mac,CD163,-0.544049
USA002-102_C2D28_Tumor_Mac,DUSP2,-2.184778
USA002-102_C2D28_Tumor_Mac,HERC6,-1.169938
USA002-102_C2D28_Tumor_Mac,MRC1,-0.37492
USA002-102_C2D28_Tumor_Mac,DLL4,-3.261106
USA002-102_C2D28_Tumor_Mac,SAMSN1,-1.052129
USA002-102_C2D28_Tumor_Mac,CD28,-3.764865
USA002-102_C2D28_Tumor_Mac,TAP2,0.080598
USA002-102_C2D28_Tumor_Mac,ICOS,-3.322425
USA002-102_C2D28_Tumor_Mac,TNFSF12,-0.298216
USA002-102_C2D28_Tumor_Mac,IFITM2,1.856014
USA002-102_C2D28_Tumor_Mac,DNMT1,0.102265
USA002-102_C2D28_Tumor_Mac,TNFSF8,-4.082868
USA002-102_C2D28_Tumor_Mac,TGFB2,-2.169761
USA002-102_C2D28_Tumor_Mac,TMEM140,-2.364113
USA002-102_C2D28_Tumor_Mac,COL11A1,-4.859481
USA002-102_C2D28_Tumor_Mac,GIMAP6,-2.143513
USA002-102_C2D28_Tumor_Mac,IRF4,-1.463379
USA002-102_C2D28_Tumor_Mac,BNIP3,-1.932398
USA002-102_C2D28_Tumor_Mac,FPR3,-0.649559
USA002-102_C2D28_Tumor_Mac,HLA-C,2.588148
USA002-102_C2D28_Tumor_Mac,VEGFC,-1.979056
USA002-102_C2D28_Tumor_Mac,SIGLEC1,-1.129113
USA002-102_C2D28_Tumor_Mac,BID,-2.347386
USA002-102_C2D28_Tumor_Mac,MAPK10,-4.829426
USA002-102_C2D28_Tumor_Mac,FCN1,-1.211596
USA002-102_C2D28_Tumor_Mac,H2AFX,-1.995473
USA002-102_C2D28_Tumor_Mac,CBLC,-1.766376
USA002-102_C2D28_Tumor_Mac,CASP3,-1.11367
USA002-102_C2D28_Tumor_Mac,CD226,3.469384
USA002-102_C2D28_Tumor_Mac,PIAS4,-1.175837
USA002-102_C2D28_Tumor_Mac,HLA-DRA,4.380456
USA002-102_C2D28_Tumor_Mac,ULBP2,-4.5009
USA002-102_C2D28_Tumor_Mac,CASP1,0.854701
USA002-102_C2D28_Tumor_Mac,MS4A2,-2.29075
USA002-102_C2D28_Tumor_Mac,HSD11B1,-1.758368
USA002-102_C2D28_Tumor_Mac,GAS1,0.635325
USA002-102_C2D28_Tumor_Mac,FUT4,-2.57547
USA002-102_C2D28_Tumor_Mac,CSF1,-0.421054
USA002-102_C2D28_Tumor_Mac,FAM30A,-5.217423
USA002-102_C2D28_Tumor_Mac,ITPK1,-0.723344
USA002-102_C2D28_Tumor_Mac,BCAT1,-3.50322
USA002-102_C2D28_Tumor_Mac,CD80,-4.556921
USA002-102_C2D28_Tumor_Mac,C1QB,0.293351
USA002-102_C2D28_Tumor_Mac,RELN,-2.701267
USA002-102_C2D28_Tumor_Mac,ICAM5,-4.468897
USA002-102_C2D28_Tumor_Mac,MAML2,-0.426085
USA002-102_C2D28_Tumor_Mac,OLR1,-5.188797
USA002-102_C2D28_Tumor_Mac,NFKBIE,-0.913509
USA002-102_C2D28_Tumor_Mac,WNT11,-1.805447
USA002-102_C2D28_Tumor_Mac,LILRA3,-3.280479
USA002-102_C2D28_Tumor_Mac,TNFSF13B,-2.580443
USA002-102_C2D28_Tumor_Mac,AIRE,1.656598
USA002-102_C2D28_Tumor_Mac,TDO2,-3.069693
USA002-102_C2D28_Tumor_Mac,MAP3K5,-0.758289
USA002-102_C2D28_Tumor_Mac,HLA-F,2.229593
USA002-102_C2D28_Tumor_Mac,CD3E,-0.910197
USA002-102_C2D28_Tumor_Mac,RRM2,-1.033081
USA002-102_C2D28_Tumor_Mac,C7,-2.41402
USA002-102_C2D28_Tumor_Mac,TNFRSF14,0.349217
USA002-102_C2D28_Tumor_Mac,FCGRT,1.229376
USA002-102_C2D28_Tumor_Mac,WNT2,-5.21707
USA002-102_C2D28_Tumor_Mac,MICB,-2.312786
USA002-102_C2D28_Tumor_Mac,HMGA1,1.006815
USA002-102_C2D28_Tumor_Mac,IL21R,-2.254011
USA002-102_C2D28_Tumor_Mac,CD300A,-1.540349
USA002-102_C2D28_Tumor_Mac,TWIST1,-1.355785
USA002-102_C2D28_Tumor_Mac,IL1RN,-2.212074
USA002-102_C2D28_Tumor_Mac,CXCL1,-2.817026
USA002-102_C2D28_Tumor_Mac,SFXN1,0.027898
USA002-102_C2D28_Tumor_Mac,GNLY,-1.955756
USA002-102_C2D28_Tumor_Mac,ULBP5(RAET1G),2.280557
USA002-102_C2D28_Tumor_Mac,NID2,-1.461244
USA002-102_C2D28_Tumor_Mac,NECTIN1,2.806403
USA002-102_C2D28_Tumor_Mac,SERPINA1,-1.727729
USA002-102_C2D28_Tumor_Mac,NKG2C(KLRC2),4.691134
USA002-102_C2D28_Tumor_Mac,PDGFB,-1.726529
USA002-102_C2D28_Tumor_Mac,HLA-B,5.668937
USA002-102_C2D28_Tumor_Mac,VCAM1,-0.204376
USA002-102_C2D28_Tumor_Mac,HLA-DPB1,2.874867
USA002-102_C2D28_Tumor_Mac,HLA-DOA,-1.704692
USA002-102_C2D28_Tumor_Mac,GBP2,1.90688
USA002-102_C2D28_Tumor_Mac,ATM,0.633164
USA002-102_C2D28_Tumor_Mac,PSMB8,-1.391539
USA002-102_C2D28_Tumor_Mac,MLH1,-0.708823
USA002-102_C2D28_Tumor_Mac,STAT6,5.888437
USA002-102_C2D28_Tumor_Mac,PLA1A,-4.686738
USA002-102_C2D28_Tumor_Mac,NT5E,-0.512149
USA002-102_C2D28_Tumor_Mac,TOX,3.765852
USA002-102_C2D28_Tumor_Mac,PALMD,0.535553
USA002-102_C2D28_Tumor_Mac,UBA7,0.161288
USA002-102_C2D28_Tumor_Mac,PIK3CD,-0.478342
USA002-102_C2D28_Tumor_Mac,NOD2,-0.888256
USA002-102_C2D28_Tumor_Mac,CEACAM3,-3.3876
USA002-102_C2D28_Tumor_Mac,RIPK3,-1.850062
USA002-102_C2D28_Tumor_Mac,IL1R2,0.201337
USA002-102_C2D28_Tumor_Mac,JAK1,0.320665
USA002-102_C2D28_Tumor_Mac,LBP,1.009277
USA002-102_C2D28_Tumor_Mac,ENO1,2.113507
USA002-102_C2D28_Tumor_Mac,LILRA1,-3.560826
USA002-102_C2D28_Tumor_Mac,BBS1,-0.835689
USA002-102_C2D28_Tumor_Mac,MYD88,-1.215853
USA002-102_C2D28_Tumor_Mac,CXCR3,-2.812858
USA002-102_C2D28_Tumor_Mac,CD1C,0.09961
USA002-102_C2D28_Tumor_Mac,TLR9,-4.048963
USA002-102_C2D28_Tumor_Mac,CCL7,-5.106387
USA002-102_C2D28_Tumor_Mac,CPA3,0.412524
USA002-102_C2D28_Tumor_Mac,SH2D1A,-2.645319
USA002-102_C2D28_Tumor_Mac,CCR4,-0.262259
USA002-102_C2D28_Tumor_Mac,HDAC4,-1.209319
USA002-102_C2D28_Tumor_Mac,POLD1,-2.003885
USA002-102_C2D28_Tumor_Mac,PTPN11,0.358933
USA002-102_C2D28_Tumor_Mac,JAK2,-1.05965
USA002-102_C2D28_Tumor_Mac,WNT10A,-0.606226
USA002-102_C2D28_Tumor_Mac,ITGB2,1.322593
USA002-102_C2D28_Tumor_Mac,TYMS,-0.242446
USA002-102_C2D28_Tumor_Mac,KAT2B,0.623547
USA002-102_C2D28_Tumor_Mac,ITGA6,1.274098
USA002-102_C2D28_Tumor_Mac,TBX21,-2.92953
USA002-102_C2D28_Tumor_Mac,BRCA1,-2.81123
USA002-102_C2D28_Tumor_Mac,COL17A1,3.263237
USA002-102_C2D28_Tumor_Mac,BIRC3,-3.526703
